,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
37833,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
48583,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
59333,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
70083,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
80833,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
91583,2020-11-02 16:10:01,CovfefeTwaffle,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296313832738817,0,0,0,0,1.3232912756137574e+18
4352,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
15102,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
25852,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
36602,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
47352,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
58102,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
68852,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
79602,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
90352,2020-11-02 16:00:25,CraigSetti,True,False,RT @CNN: The 'dose' of coronavirus a person gets may determine how sick they get: https://t.co/HFuEEcD8B9 https://t.co/MaQaML25hg,,,,,,1323293896202428416,0,0,0,0,1.3232598360170537e+18
9160,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
9780,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
19910,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
20530,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
30660,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
31280,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
41410,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
42030,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
52160,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
52780,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
62910,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
63530,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
73660,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
74280,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
84410,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
85030,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
95160,2020-11-02 15:37:20,CrankyCrone1,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323288089977098240,0,0,0,0,1.3232869408971284e+18
95780,2020-11-02 15:57:54,CrankyCrone1,True,True,RT @donwinslow: Dear @MarkMeadows   All you do is lie.  Every day.  Every way.  You just lie.,Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,donwinslow;MarkMeadows,1323293265307832322,0,0,0,0,1.3232917607605617e+18
6380,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
17130,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
27880,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
38630,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
49380,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
60130,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
70880,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
81630,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
92380,2020-11-02 16:18:01,CristineAlbanes,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323298326251368449,0,0,0,0,1.3232912756137574e+18
4749,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
15499,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
26249,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
36999,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
47749,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
58499,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
69249,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
79999,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
90749,2020-11-02 16:03:14,CroseGreg,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294606260269059,0,0,0,0,1.3232912756137574e+18
5681,2020-11-02 16:10:54,CryoPerSea,False,False,Ultrapotent #COVID19 #vaccine candidate designed via computer -  AI is not always the best ... JUST SAYING.   https://t.co/u5xQ7p6R9I,,,,COVID19;vaccine,,1323296534050476033,0,0,0,0,
9165,2020-11-02 15:37:36,CryoPerSea,True,True,"RT @thatdoggonelady: Hi @SunburnFestival, please note.",This is what is happening to the 'COVID warriors' Goa. Our health system is crumbling &amp; idiots are thinking of #SunburnGoa2020 A 3 day festival is NOT going to boost our economy to such a level that it's worth risking so many others getting infected with coronavirus. https://t.co/qKSDdgIUfw,,,,thatdoggonelady;SunburnFestival,1323288153990426624,0,0,0,0,1.3232851886971904e+18
